time;row_1;
243;-1.0422;
244;-1.0474;
245;-1.076;
246;-1.1027;
247;-1.1282;
248;-1.144;
249;-1.1129;
250;-1.1179;
251;-1.1366;
252;-1.1536;
253;-1.1686;
254;-1.1822;
255;-1.1943;
256;-1.2039;
257;-1.212;
258;-1.2187;
259;-1.2228;
260;-1.2252;
261;-1.2261;
262;-1.2247;
263;-1.2214;
264;-1.2165;
265;-1.2097;
266;-1.2007;
267;-1.1902;
268;-1.1782;
269;-1.1637;
270;-1.1479;
271;-1.1308;
272;-1.1114;
273;-1.0907;
274;-1.0779;
275;-1.1058;
276;-1.0938;
277;-1.0665;
278;-1.0378;
279;-1.0076;
280;-0.9952;
281;-1.0098;
282;-0.97693;
283;-0.94128;
284;-0.90784;
285;-0.91247;
286;-0.88904;
287;-0.84873;
288;-0.80751;
289;-0.79356;
290;-0.77732;
291;-0.73305;
292;-0.68805;
293;-0.64261;
294;-0.59672;
295;-0.58163;
296;-0.54975;
297;-0.50155;
298;-0.45282;
299;-0.40377;
300;-0.35443;
301;-0.30471;
302;-0.27497;
303;-0.2433;
304;-0.19202;
305;-0.14045;
306;-0.0887;
307;-0.036764;
308;0.015458;
309;0.067832;
310;0.12036;
311;0.17311;
312;0.22601;
313;0.27905;
314;0.33225;
315;0.37008;
316;0.40963;
317;0.46369;
318;0.50188;
319;0.54579;
320;0.60056;
321;0.63932;
322;0.68692;
323;0.74089;
324;0.78179;
325;0.82392;
326;0.86706;
327;0.91161;
328;0.95746;
329;1.0042;
330;1.0521;
331;1.1012;
332;1.154;
333;1.2111;
334;1.2621;
335;1.3165;
336;1.3733;
337;1.4257;
338;1.4813;
339;1.5387;
340;1.5961;
341;1.6507;
342;1.7048;
343;1.7598;
344;1.8156;
345;1.8156;
